mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
799.0,479.4,40,3.9,7853,14582,1781,0,0,97,2023,5,31,2,22,151,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,319.6,0.4,0.1221368810862707,0.5705882352941176,-73,132.0,113.0,140.0,129.0,153.57142857142858,148.14285714285714,150.36666666666667,31.795477366323446,94.0,113.0,559.3,-79.89999999999998,94.0,3.0,1.0
1299.0,649.5,50,4.2,12462,8240,1199,0,0,236,2023,6,1,3,22,152,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,649.5,0.5,0.1455097087378641,1.5945945945945943,88,155.0,119.0,136.0,138.0,138.0,135.14285714285714,140.56666666666666,26.801741236966944,155.0,119.0,649.5,0.0,183.0,53.0,1.0
1299.0,779.4,40,4.2,14895,9074,1493,0,0,96,2023,6,2,4,22,153,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.4862727071086899,-0.8738071036110808,519.6,0.4,0.1645360370288737,0.6357615894039735,-55,148.0,129.0,126.0,137.0,142.14285714285714,136.0,140.9,25.58924625325108,148.0,129.0,649.5,129.89999999999998,236.0,-140.0,1.0
13999.0,11199.2,20,4.3,12950,9104,1230,0,1,208,2023,6,3,5,22,154,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,2799.7999999999997,0.1999999999999999,0.1351054481546573,1.7627118644067796,90,163.0,142.0,168.0,0.0,143.0,144.42857142857142,0.0,24.04856198057032,163.0,142.0,8399.4,2799.800000000001,213.0,-5.0,1.0
2990.0,2093.0,30,4.0,10031,10150,1643,0,1,256,2023,6,4,6,22,155,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,897.0,0.3,0.161871921182266,1.6516129032258065,101,157.0,130.0,119.0,0.0,149.0,146.14285714285714,0.0,22.627416997969508,157.0,127.0,2392.0,-299.0,293.0,-37.0,1.0
799.0,639.2,20,3.8,13278,11526,1378,0,0,120,2023,6,5,0,23,156,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,159.79999999999995,0.1999999999999999,0.1195557869165365,0.9523809523809524,-6,170.0,152.0,119.0,164.0,161.71428571428572,150.28571428571428,151.73333333333332,26.537484719507635,97.0,152.0,479.4,159.80000000000007,97.0,23.0,1.0
4999.0,3999.2,20,4.1,14175,9722,1622,0,0,141,2023,6,6,1,23,157,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.4250003399695541,-0.9051931898913974,999.8000000000002,0.2,0.1668380991565521,1.0444444444444445,6,162.0,125.0,120.0,114.0,149.0,144.14285714285714,140.26666666666668,18.85912687975421,162.0,92.0,3499.3,499.8999999999997,248.0,-107.0,1.0
13999.0,8399.4,40,4.3,8626,11566,1545,0,0,161,2023,6,7,2,23,158,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707272,5599.6,0.4,0.1335811862355179,0.9877300613496932,-2,118.0,147.0,136.0,0.0,139.57142857142858,140.85714285714286,0.0,25.857669029111,118.0,147.0,11199.2,-2799.800000000001,208.0,-47.0,1.0
13999.0,11199.2,20,4.3,11920,12937,1368,0,0,72,2023,6,8,3,23,159,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.3935902766564667,-0.9192859697186104,2799.7999999999997,0.1999999999999999,0.1057432171291644,0.5,-72,163.0,110.0,149.0,0.0,141.85714285714286,142.78571428571428,0.0,27.29119865102159,161.0,94.0,8399.4,2799.800000000001,161.0,-89.0,1.0
4999.0,2999.4,40,4.0,7457,8693,1686,0,0,100,2023,6,9,4,23,160,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,1999.6,0.3999999999999999,0.1939491544921201,0.6493506493506493,-54,135.0,148.0,169.0,109.0,150.42857142857142,145.21428571428572,140.96666666666667,17.027988165146883,135.0,109.0,3999.2,-999.7999999999996,141.0,-41.0,1.0
13999.0,9799.3,30,4.1,9090,9893,1583,0,1,273,2023,6,10,5,23,161,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.3617137307297676,-0.9322892131745132,4199.700000000001,0.3,0.1600121297887395,1.8079470198675496,122,144.0,121.0,150.0,0.0,146.71428571428572,142.42857142857142,0.0,23.42871660814483,72.0,121.0,11199.2,-1399.9000000000017,72.0,201.0,1.0
1299.0,779.4,40,4.0,11138,9759,877,0,1,78,2023,6,11,6,23,162,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.938377391740864,519.6,0.4,0.0898657649349318,0.609375,-50,151.0,101.0,133.0,123.0,145.28571428571428,137.78571428571428,141.36666666666667,25.051375782009032,96.0,101.0,779.4,0.0,96.0,-18.0,1.0
2990.0,2392.0,20,4.2,7361,6709,1020,0,0,172,2023,6,12,0,24,163,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341992,598.0,0.2,0.1520345804143687,1.5357142857142858,60,155.0,149.0,186.0,0.0,152.57142857142858,148.71428571428572,0.0,21.046433924833448,155.0,140.0,2093.0,299.0,256.0,-84.0,1.0
4999.0,2999.4,40,4.0,9277,6195,1220,0,0,122,2023,6,13,1,24,164,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,1999.6,0.3999999999999999,0.1969330104923325,1.0252100840336134,3,154.0,162.0,160.0,124.0,151.28571428571428,144.14285714285714,142.46666666666667,17.036375648537945,100.0,162.0,2999.4,0.0,100.0,22.0,1.0
4999.0,3499.3,30,4.2,15251,6951,510,0,0,104,2023,6,14,2,24,165,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.2967128192734907,-0.9549667548552552,1499.6999999999998,0.3,0.073370738023306,0.8062015503875969,-25,119.0,142.0,128.0,140.0,145.14285714285714,141.21428571428572,142.3,20.020227866073984,119.0,119.0,2999.4,499.9000000000001,122.0,-18.0,1.0
2990.0,2392.0,20,4.2,14278,15462,1833,0,0,243,2023,6,15,3,24,166,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2802306751992158,-0.9599326896597448,598.0,0.2,0.1185487000388048,1.4550898203592817,76,112.0,128.0,157.0,0.0,147.28571428571428,143.42857142857142,0.0,26.126067989106744,112.0,85.0,2392.0,0.0,172.0,71.0,1.0
4999.0,2999.4,40,4.5,13530,5574,501,0,0,178,2023,6,16,4,24,167,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.263665492728007,-0.9646141756912436,1999.6,0.3999999999999999,0.0898815931108719,1.4015748031496065,51,129.0,176.0,120.0,140.0,143.28571428571428,141.28571428571428,141.93333333333334,20.94209704331039,104.0,176.0,3499.3,-499.9000000000001,104.0,74.0,1.0
4999.0,3999.2,20,3.9,12515,4716,589,0,1,151,2023,6,17,5,24,168,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2470221804809355,-0.9690098257244062,999.8000000000002,0.2,0.124893977947413,1.641304347826087,59,127.0,128.0,160.0,117.0,136.28571428571428,141.78571428571428,141.5,15.72380663955444,127.0,124.0,2999.4,999.7999999999996,178.0,-27.0,1.0
13999.0,11199.2,20,4.2,11586,8464,1134,0,1,105,2023,6,18,6,24,169,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.2303056702306122,-0.973118337233262,2799.7999999999997,0.1999999999999999,0.1339792060491493,0.8076923076923077,-25,151.0,181.0,128.0,0.0,151.0,142.5,0.0,20.502032419575706,151.0,181.0,9799.3,1399.9000000000017,273.0,-168.0,1.0
4999.0,2499.5,50,4.5,8896,9314,1607,0,0,94,2023,6,19,0,25,170,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.2135209154397961,-0.9769384927771816,2499.5,0.5,0.172535967360962,0.5340909090909091,-82,92.0,162.0,118.0,182.0,131.14285714285714,136.92857142857142,140.66666666666666,23.06099572458928,92.0,162.0,3999.2,-1499.6999999999998,151.0,-57.0,1.0
1299.0,779.4,40,4.2,5531,9145,909,0,0,282,2023,6,20,1,25,171,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.1966728897935764,-0.980469160361632,519.6,0.4,0.0993985784581738,1.751552795031056,121,128.0,149.0,133.0,178.0,149.14285714285714,137.42857142857142,141.53333333333333,18.252201432782208,78.0,149.0,779.4,0.0,78.0,204.0,1.0
4999.0,3999.2,20,4.0,7073,14883,1824,0,0,132,2023,6,21,2,25,172,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.1797665857255624,-0.9837092937736096,999.8000000000002,0.2,0.1225559363031646,0.8461538461538461,-24,176.0,135.0,125.0,167.0,133.14285714285714,141.07142857142858,140.46666666666667,26.52940865925068,94.0,135.0,2499.5,1499.6999999999998,94.0,38.0,1.0
13999.0,8399.4,40,4.4,7872,9815,1194,0,0,232,2023,6,22,3,25,173,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.1628070129385171,-0.986657932891657,5599.6,0.4,0.121650534895568,1.3892215568862276,65,130.0,137.0,169.0,114.0,143.71428571428572,142.64285714285714,143.86666666666667,16.790019711267792,105.0,134.0,11199.2,-2799.800000000001,105.0,127.0,1.0
799.0,399.5,50,4.5,14465,5471,534,0,0,278,2023,6,23,4,25,174,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703664,399.5,0.5,0.0976055565710107,1.930555555555556,134,126.0,143.0,185.0,157.0,158.0,150.78571428571428,150.46666666666667,29.74894956128713,120.0,143.0,639.2,-239.70000000000005,120.0,158.0,1.0
2990.0,1794.0,40,3.9,5680,13372,1456,0,1,98,2023,6,24,5,25,175,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.1287481774525813,-0.99167731989929,1196.0,0.4,0.1088842357164223,0.6163522012578616,-61,167.0,130.0,120.0,0.0,152.85714285714286,144.14285714285714,0.0,25.47828206812336,167.0,130.0,2392.0,-598.0,243.0,-145.0,1.0
13999.0,11199.2,20,4.4,10228,7670,919,0,1,117,2023,6,25,6,25,176,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.1116590071216951,-0.993746580436178,2799.7999999999997,0.1999999999999999,0.1198174706649282,1.1142857142857143,12,167.0,163.0,121.0,135.0,148.0,142.5,145.63333333333333,18.529256146249715,167.0,163.0,8399.4,2799.800000000001,232.0,-115.0,1.0
4999.0,2999.4,40,4.3,6922,6905,685,0,0,84,2023,6,26,0,26,177,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.0945367498171991,-0.9955213724144752,1999.6,0.3999999999999999,0.0992034757422157,0.6511627906976745,-45,156.0,154.0,148.0,174.0,136.14285714285714,143.28571428571428,140.1,27.92506980849869,132.0,100.0,3999.2,-999.7999999999996,132.0,-48.0,1.0
2990.0,2392.0,20,4.3,12426,6373,977,0,0,57,2023,6,27,1,26,178,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.077386479233463,-0.9970011699250152,598.0,0.2,0.1533029970186725,0.6404494382022472,-32,159.0,191.0,94.0,0.0,157.0,146.92857142857142,0.0,23.41651838624462,98.0,191.0,1794.0,598.0,98.0,-41.0,1.0
4999.0,3999.2,20,4.4,10182,4886,817,0,0,136,2023,6,28,2,26,179,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.060213277365793,-0.9981855344718586,999.8000000000002,0.2,0.1672124437167417,1.2830188679245282,30,129.0,119.0,162.0,103.0,132.57142857142858,141.92857142857142,138.6,26.838139173305503,84.0,119.0,2999.4,999.7999999999996,84.0,52.0,1.0
4999.0,3999.2,20,4.3,13756,4974,565,0,0,102,2023,6,29,3,26,180,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0430222330045305,-0.99907411510223,999.8000000000002,0.2,0.1135906714917571,1.3421052631578947,26,106.0,129.0,142.0,141.0,130.71428571428572,137.92857142857142,138.7,28.34145541848718,106.0,104.0,3999.2,0.0,136.0,-34.0,1.0
13999.0,11199.2,20,4.5,8914,8478,786,0,0,145,2023,6,30,4,26,181,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.025818440227133,-0.9996666485105112,2799.7999999999997,0.1999999999999999,0.0927105449398443,1.355140186915888,38,105.0,118.0,142.0,192.0,139.71428571428572,141.35714285714286,144.63333333333333,23.106379246969027,105.0,118.0,11199.2,0.0,117.0,28.0,1.0
4999.0,3499.3,30,3.9,11819,14387,1799,0,1,78,2023,7,1,5,26,182,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0086069968886886,-0.9999629591162656,1499.6999999999998,0.3,0.1250434419962466,0.4968152866242038,-79,76.0,127.0,176.0,117.0,123.14285714285714,133.21428571428572,136.53333333333333,35.139856627617654,76.0,127.0,3999.2,-499.8999999999997,102.0,-24.0,1.0
2990.0,2392.0,20,3.9,8738,13141,1630,0,1,196,2023,7,2,6,26,183,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.008606996888688,-0.9999629591162656,598.0,0.2,0.1240392664180808,1.264516129032258,41,89.0,158.0,184.0,0.0,142.42857142857142,146.57142857142858,0.0,29.641508862050998,57.0,158.0,2392.0,0.0,57.0,139.0,1.0
13999.0,9799.3,30,4.4,7474,9227,1119,0,0,182,2023,7,3,0,27,184,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.0258184402271323,-0.9996666485105112,4199.700000000001,0.3,0.1212745204291752,1.3093525179856116,43,107.0,163.0,147.0,121.0,138.14285714285714,138.85714285714286,141.8,25.11592171929039,107.0,161.0,11199.2,-1399.9000000000017,145.0,37.0,1.0
4999.0,3999.2,20,4.0,5833,9730,1296,0,0,133,2023,7,4,1,27,185,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.0430222330045303,-0.99907411510223,999.8000000000002,0.2,0.1331963001027749,1.023076923076923,3,157.0,92.0,128.0,165.0,127.42857142857144,131.85714285714286,137.86666666666667,37.44265456604782,78.0,92.0,3499.3,499.8999999999997,78.0,55.0,1.0
2990.0,2093.0,30,3.8,10140,7632,775,0,0,102,2023,7,5,2,27,186,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.0602132773657927,-0.9981855344718586,897.0,0.3,0.1015461215932914,0.85,-18,155.0,157.0,143.0,0.0,142.0,144.5,0.0,29.39954648176284,155.0,157.0,2392.0,-299.0,196.0,-94.0,1.0
4999.0,3999.2,20,4.5,10900,13717,1707,0,0,228,2023,7,6,3,27,187,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.0773864792334632,-0.9970011699250152,999.8000000000002,0.2,0.1244441204344973,1.4522292993630572,71,130.0,176.0,162.0,129.0,132.85714285714286,132.0,136.7,34.05108207496777,130.0,94.0,3999.2,0.0,133.0,95.0,1.0
799.0,639.2,20,4.5,6452,6285,874,0,0,174,2023,7,7,4,27,188,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.0945367498171993,-0.9955213724144752,159.79999999999995,0.1999999999999999,0.1390612569610183,1.870967741935484,81,144.0,143.0,154.0,179.0,158.14285714285714,147.85714285714286,150.03333333333333,29.66720170732088,144.0,74.0,399.5,239.70000000000005,278.0,-104.0,1.0
799.0,559.3,30,4.4,6762,15467,1716,0,1,231,2023,7,8,5,27,189,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.1116590071216944,-0.993746580436178,239.70000000000005,0.3,0.1109458847869657,1.3275862068965518,57,93.0,188.0,129.0,160.0,151.0,143.5,147.16666666666666,38.59620015839218,93.0,188.0,639.2,-79.90000000000009,174.0,57.0,1.0
4999.0,2999.4,40,4.2,6553,8969,844,0,1,72,2023,7,9,6,27,190,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.1287481774525806,-0.99167731989929,1999.6,0.3999999999999999,0.0941019065670643,0.496551724137931,-73,157.0,156.0,135.0,175.0,130.14285714285714,131.64285714285714,137.63333333333333,30.62367587030539,157.0,132.0,3999.2,-999.7999999999996,228.0,-156.0,1.0
1299.0,649.5,50,4.4,15089,13415,1592,0,0,157,2023,7,10,0,28,191,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.1457991969198744,-0.9893142039703664,649.5,0.5,0.1186731270965337,0.8263157894736842,-33,161.0,183.0,118.0,117.0,150.85714285714286,139.42857142857142,140.96666666666667,18.792095602748955,161.0,152.0,779.4,-129.89999999999998,282.0,-125.0,1.0
2990.0,1794.0,40,4.5,12497,8860,1084,0,0,272,2023,7,11,1,28,192,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.1628070129385164,-0.9866579328916572,1196.0,0.4,0.1223476297968397,1.9428571428571428,132,120.0,155.0,130.0,0.0,136.71428571428572,142.85714285714286,0.0,29.578789054063087,102.0,155.0,2093.0,-299.0,102.0,170.0,1.0
13999.0,9799.3,30,4.3,7243,7992,518,0,0,171,2023,7,12,2,28,193,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.1797665857255621,-0.9837092937736098,4199.700000000001,0.3,0.0648148148148148,1.3571428571428572,45,139.0,144.0,110.0,114.0,134.71428571428572,138.28571428571428,142.4,22.676818454935297,139.0,72.0,9799.3,0.0,182.0,-11.0,1.0
1299.0,1039.2,20,4.0,6033,10234,1224,0,0,264,2023,7,13,3,28,194,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.1966728897935762,-0.980469160361632,259.79999999999995,0.1999999999999999,0.1196013289036544,1.9849624060150373,131,190.0,130.0,128.0,138.0,151.85714285714286,144.57142857142858,143.4,20.86007807135094,157.0,77.0,649.5,389.7000000000001,157.0,107.0,1.0
799.0,639.2,20,4.2,7022,7870,804,0,0,137,2023,7,14,4,28,195,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.2135209154397959,-0.9769384927771816,159.79999999999995,0.1999999999999999,0.1021601016518424,1.0703125,9,174.0,204.0,120.0,179.0,149.0,146.71428571428572,147.63333333333333,36.67424164178457,174.0,204.0,559.3,79.90000000000009,231.0,-94.0,1.0
4999.0,3499.3,30,4.1,12056,11549,1315,0,1,194,2023,7,15,5,28,196,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.2303056702306119,-0.973118337233262,1499.6999999999998,0.3,0.1138626720928218,1.2435897435897436,38,145.0,129.0,154.0,93.0,128.57142857142858,132.35714285714286,136.63333333333333,29.3306275808363,72.0,84.0,2999.4,499.9000000000001,72.0,122.0,1.0
799.0,639.2,20,4.1,9987,11367,1816,0,1,142,2023,7,16,6,28,197,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.2470221804809352,-0.9690098257244064,159.79999999999995,0.1999999999999999,0.1597607108295944,0.9726027397260274,-4,128.0,132.0,152.0,151.0,138.14285714285714,147.28571428571428,145.93333333333334,27.8713028724803,128.0,94.0,639.2,0.0,137.0,5.0,1.0
4999.0,2999.4,40,4.2,13803,6130,906,0,0,112,2023,7,17,0,29,198,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912436,1999.6,0.3999999999999999,0.1477977161500815,0.8421052631578947,-21,156.0,106.0,119.0,120.0,132.42857142857142,132.5,138.73333333333332,31.117289635919693,156.0,106.0,3499.3,-499.9000000000001,194.0,-82.0,1.0
799.0,479.4,40,4.0,14500,4087,550,0,0,128,2023,7,18,1,29,199,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,-0.9599326896597444,319.6,0.4,0.1345730364570589,1.2427184466019416,25,146.0,170.0,113.0,127.0,140.14285714285714,146.85714285714286,145.76666666666668,27.859340572649277,142.0,97.0,639.2,-159.80000000000007,142.0,-14.0,1.0
799.0,559.3,30,4.2,9207,9666,1250,0,0,211,2023,7,19,2,29,200,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,-0.9549667548552552,239.70000000000005,0.3,0.1293192633974756,1.54014598540146,74,103.0,126.0,152.0,136.0,130.57142857142858,146.14285714285714,144.96666666666667,27.397427755522088,103.0,120.0,479.4,79.89999999999998,128.0,83.0,1.0
4999.0,3499.3,30,4.3,12387,7101,589,0,0,114,2023,7,20,3,29,201,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,-0.9497178427914316,1499.6999999999998,0.3,0.082946063934657,0.957983193277311,-5,133.0,76.0,129.0,169.0,136.28571428571428,133.5,139.16666666666666,28.88894993888545,112.0,76.0,2999.4,499.9000000000001,112.0,2.0,1.0
2990.0,2093.0,30,4.0,13830,11557,1607,0,0,128,2023,7,21,4,29,202,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,897.0,0.3,0.1390499264515012,0.847682119205298,-23,140.0,112.0,149.0,121.0,134.57142857142858,143.57142857142858,141.83333333333334,28.559044935344883,140.0,112.0,1794.0,299.0,272.0,-144.0,1.0
2990.0,2392.0,20,4.2,11890,10496,1386,0,1,72,2023,7,22,5,29,203,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,598.0,0.2,0.1320503048780487,0.5581395348837209,-57,151.0,167.0,128.0,154.0,140.14285714285714,143.71428571428572,142.83333333333334,27.19331150257708,128.0,167.0,2093.0,299.0,128.0,-56.0,1.0
4999.0,3999.2,20,4.1,11904,8769,1219,0,1,97,2023,7,23,6,29,204,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,999.8000000000002,0.2,0.1390124301516706,0.7886178861788617,-26,119.0,157.0,127.0,160.0,142.42857142857142,132.78571428571428,137.5,15.31727938045947,114.0,78.0,3499.3,499.8999999999997,114.0,-17.0,1.0
13999.0,11199.2,20,4.4,12839,11289,1690,0,0,248,2023,7,24,0,30,205,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.3777079652039646,-0.92592477719385,2799.7999999999997,0.1999999999999999,0.1497032509522544,1.8646616541353385,115,126.0,151.0,121.0,143.0,132.14285714285714,139.42857142857142,142.8,22.467966614928084,126.0,151.0,9799.3,1399.9000000000017,171.0,77.0,1.0
4999.0,3999.2,20,4.0,8794,13185,1749,0,0,282,2023,7,25,1,30,206,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.3935902766564664,-0.9192859697186104,999.8000000000002,0.2,0.132650739476678,1.9054054054054053,134,123.0,130.0,92.0,128.0,137.57142857142858,132.5,136.26666666666668,15.31727938045947,97.0,130.0,3999.2,0.0,97.0,185.0,1.0
799.0,559.3,30,4.2,12945,7581,1149,0,0,63,2023,7,26,2,30,207,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,239.70000000000005,0.3,0.1515631183221211,0.504,-62,137.0,144.0,143.0,134.0,132.14285714285714,145.07142857142858,145.0,27.406985553739062,137.0,144.0,559.3,0.0,211.0,-148.0,1.0
1299.0,909.3,30,4.3,15390,14948,1897,0,0,374,2023,7,27,3,30,208,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.4250003399695539,-0.9051931898913976,389.7000000000001,0.3,0.1269066095798769,1.9581151832460733,183,133.0,155.0,152.0,196.0,152.28571428571428,144.92857142857142,143.23333333333332,20.36102719833721,133.0,155.0,1039.2,-129.9000000000001,264.0,110.0,1.0
13999.0,8399.4,40,4.2,6749,10740,1053,0,0,242,2023,7,28,4,30,209,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,5599.6,0.4,0.0980446927374301,1.635135135135135,94,133.0,130.0,181.0,186.0,129.57142857142858,140.28571428571428,142.46666666666667,20.92731184247944,133.0,105.0,11199.2,-2799.800000000001,248.0,-6.0,1.0
13999.0,9799.3,30,4.4,10678,5436,1016,0,1,202,2023,7,29,5,30,210,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,4199.700000000001,0.3,0.1869021339220014,1.853211009174312,93,148.0,167.0,137.0,163.0,132.14285714285714,137.92857142857142,141.2,22.06376041860324,148.0,167.0,8399.4,1399.8999999999996,242.0,-40.0,1.0
4999.0,3499.3,30,4.0,13056,8827,841,0,1,93,2023,7,30,6,30,211,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.4711595076738639,-0.8820480249558535,1499.6999999999998,0.3,0.0952758581624561,0.788135593220339,-25,148.0,157.0,176.0,120.0,140.14285714285714,136.5,136.93333333333334,15.345233477408923,148.0,157.0,3999.2,-499.8999999999997,282.0,-189.0,1.0
4999.0,3499.3,30,4.0,6294,16373,1965,0,0,302,2023,7,31,0,31,212,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,1499.6999999999998,0.3,0.1200146582788737,1.8303030303030303,137,118.0,145.0,156.0,160.0,134.57142857142858,132.35714285714286,136.86666666666667,15.284601650649869,93.0,72.0,3499.3,0.0,93.0,209.0,1.0
2990.0,2392.0,20,4.1,12449,11401,1132,0,0,284,2023,8,1,1,31,213,3,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,598.0,0.2,0.0992895360056135,1.9452054794520548,138,129.0,159.0,130.0,166.0,134.71428571428572,143.78571428571428,142.0,24.608360948495317,72.0,98.0,2392.0,0.0,72.0,212.0,1.0
1299.0,649.5,50,4.0,10082,7558,1126,0,0,171,2023,8,2,2,31,214,3,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,-0.5160623910158526,-0.8565509959010037,649.5,0.5,0.1489812119608362,1.2481751824817515,34,191.0,148.0,119.0,122.0,157.42857142857142,147.71428571428572,143.06666666666666,25.145292089886585,191.0,148.0,909.3,-259.79999999999995,374.0,-203.0,1.0
13999.0,11199.2,20,4.3,9679,6627,905,0,0,92,2023,8,3,3,31,215,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,2799.7999999999997,0.1999999999999999,0.1365625471555756,0.8288288288288288,-19,109.0,105.0,163.0,163.0,123.85714285714286,135.92857142857142,139.4,17.131146793959523,109.0,105.0,9799.3,1399.9000000000017,202.0,-110.0,1.0
