date,asin,product_name,mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,units_sold,is_stockout,actual_demand
2023-07-20,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.3,12387,7101,589,0,0,114,114,1,119
2023-07-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.0,13830,11557,1607,0,0,128,128,1,151
2023-07-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,11890,10496,1386,0,1,72,72,1,129
2023-07-23,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,11904,8769,1219,0,1,97,97,1,123
2023-07-24,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,12839,11289,1690,0,0,248,133,0,133
2023-07-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.0,8794,13185,1749,0,0,282,148,0,148
2023-07-26,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.2,12945,7581,1149,0,0,63,63,1,125
2023-07-27,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.3,15390,14948,1897,0,0,374,191,0,191
2023-07-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,6749,10740,1053,0,0,242,148,0,148
2023-07-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,10678,5436,1016,0,1,202,109,0,109
2023-07-30,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,13056,8827,841,0,1,93,93,1,118
2023-07-31,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,6294,16373,1965,0,0,302,165,0,165
2023-08-01,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,12449,11401,1132,0,0,284,146,0,146
2023-08-02,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.0,10082,7558,1126,0,0,171,137,0,137
2023-08-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,9679,6627,905,0,0,92,92,1,111
2023-08-04,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.8,10221,6488,613,0,0,151,134,0,134
2023-08-05,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.2,11610,11402,1334,0,1,230,176,0,176
2023-08-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,6211,5491,541,0,1,92,92,1,117
2023-08-07,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,13347,7587,572,0,0,281,144,0,144
2023-08-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,14641,6115,752,0,0,150,113,0,113
2023-08-09,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,8190,10407,1401,0,0,266,143,0,143
2023-08-10,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,12842,8045,627,0,0,82,82,1,104
2023-08-11,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,8385,5258,542,0,0,52,52,1,97
2023-08-12,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,3.9,12194,7041,1189,0,1,129,94,0,94
2023-08-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.9,14746,8441,762,0,1,102,102,1,127
2023-08-14,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.0,8967,9291,1319,0,0,243,132,0,132
2023-08-15,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.1,7722,8150,982,0,0,149,129,0,129
2023-08-16,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.1,13579,8330,904,0,0,206,116,0,116
2023-08-17,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,14776,5812,564,0,0,189,103,0,103
2023-08-18,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,3.9,13648,7077,1009,0,0,176,131,0,131
2023-08-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.4,15341,13670,1945,0,1,207,159,0,159
2023-08-20,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,12870,6328,741,0,1,82,82,1,124
2023-08-21,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,12565,8255,699,0,0,133,131,0,131
2023-08-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,10639,10420,1723,0,0,197,138,0,138
2023-08-23,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,3.9,7370,8916,647,0,0,251,144,0,144
2023-08-24,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,14669,9078,849,0,0,128,128,1,131
2023-08-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.9,13212,12441,1746,0,0,241,128,0,128
2023-08-26,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.2,15516,5713,668,0,1,170,114,0,114
2023-08-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.0,11321,10083,1269,0,1,106,106,1,150
2023-08-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.8,14844,11685,1925,0,0,128,128,1,140
2023-08-29,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,8181,9469,1695,0,0,93,93,1,111
2023-08-30,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.2,7919,13662,1920,0,0,214,159,0,159
2023-08-31,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.0,14579,7436,734,0,0,82,82,1,113
2023-09-01,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,9912,14466,1567,0,0,238,149,0,149
2023-09-02,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.2,7385,4360,518,0,1,187,121,0,121
2023-09-03,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.1,9462,5423,628,0,1,184,106,0,106
2023-09-04,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.4,8258,12895,1533,0,0,243,150,0,150
2023-09-05,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.2,8390,6594,813,0,0,74,74,1,123
2023-09-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,8378,12474,1514,0,0,118,118,1,191
2023-09-07,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.3,7770,8578,1370,0,0,231,117,0,117
2023-09-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.1,8313,15135,1744,0,0,209,156,0,156
2023-09-09,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.2,9143,5096,710,0,1,129,108,0,108
2023-09-10,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,14379,8570,1239,0,1,184,139,0,139
2023-09-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,6778,13175,1641,0,0,276,159,0,159
2023-09-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,14352,8543,577,0,0,131,131,1,143
2023-09-13,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.8,12162,9615,1209,0,0,116,116,1,133
2023-09-14,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.4,10785,10003,1080,0,0,58,58,1,109
2023-09-15,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.9,13233,13991,1509,0,0,127,127,1,142
2023-09-16,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,13305,6189,687,0,1,221,128,0,128
2023-09-17,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,3.8,10775,4464,662,0,1,164,91,0,91
2023-09-18,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,15613,5222,704,0,0,131,96,0,96
2023-09-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,6472,13673,1593,0,0,250,182,0,182
2023-09-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.2,12128,17595,1949,0,0,421,217,0,217
2023-09-21,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.3,7542,8806,1483,0,0,145,115,0,115
2023-09-22,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.0,14408,7718,660,0,0,143,117,0,117
2023-09-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,13316,21859,4090,1,1,341,330,0,330
2023-09-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1196.0,60,4.0,9446,33799,6948,1,1,307,307,1,420
2023-09-25,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,519.6,60,4.2,14336,52306,7413,1,0,878,537,0,537
2023-09-26,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,519.6,60,3.9,8128,39431,6627,1,0,600,450,0,450
2023-09-27,B07HGH8D2R,HP Wireless Mouse,799.0,319.6,60,3.9,6588,33542,5048,1,0,238,238,1,427
2023-09-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,3.8,9780,21922,3991,1,0,590,311,0,311
2023-09-29,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,12665,32679,6402,1,0,783,396,0,396
2023-09-30,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,5599.6,60,4.2,13055,39282,7000,1,1,693,452,0,452
2023-10-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,6077,12062,2282,1,1,355,272,0,272
2023-10-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,6509,32142,5690,1,0,732,378,0,378
2023-10-03,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1046.5,65,4.2,13008,40985,7248,1,0,766,469,0,469
2023-10-04,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,4.5,7357,51586,7854,1,0,610,517,0,517
2023-10-05,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,5599.6,60,4.4,12619,14703,2226,1,0,416,304,0,304
2023-10-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4199.7,70,3.9,13378,52760,7514,1,0,487,487,1,524
2023-10-07,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,454.65,65,4.2,9916,25445,5348,1,1,374,370,0,370
2023-10-08,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,3.9,12290,34288,7038,1,1,480,416,0,416
2023-10-09,B07HGH8D2R,HP Wireless Mouse,799.0,279.65,65,4.4,14965,31273,6384,1,0,277,277,1,424
2023-10-10,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,519.6,60,3.8,7804,30682,4501,1,0,637,393,0,393
2023-10-11,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.1,10477,20758,3336,1,0,302,302,1,322
2023-10-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4899.65,65,4.3,7639,48612,6940,1,0,664,517,0,517
2023-10-13,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.1,8452,15956,2141,1,0,335,292,0,292
2023-10-14,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.4,11484,11943,2595,1,1,354,281,0,281
2023-10-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.4,15502,49409,7394,1,1,424,424,1,504
2023-10-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,7395,9908,1286,0,0,226,127,0,127
2023-10-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,7629,10618,1500,0,0,102,102,1,125
2023-10-18,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,13674,13786,1650,0,0,236,159,0,159
2023-10-19,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,15650,13432,1992,0,0,126,126,1,159
2023-10-20,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.1,13032,13947,1724,0,0,254,146,0,146
2023-10-21,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,12627,10158,905,0,1,106,106,1,139
2023-10-22,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,7728,10464,1978,0,1,161,153,0,153
2023-10-23,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.2,15869,11666,1610,0,0,229,155,0,155
2023-10-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,14809,7907,782,0,0,155,94,0,94
2023-10-25,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.1,7346,9479,1248,0,0,201,123,0,123
2023-10-26,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,3.8,15299,8709,1659,0,0,117,113,0,113
2023-10-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.5,7697,9507,1867,0,0,73,73,1,114
2023-10-28,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.2,9012,7916,896,0,1,162,110,0,110
2023-10-29,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.4,12035,13815,1632,0,1,236,153,0,153
2023-10-30,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.5,10521,12269,1676,0,0,264,176,0,176
2023-10-31,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,6898,10346,1138,0,0,217,143,0,143
2023-11-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.4,6243,30132,5449,1,0,298,298,1,388
2023-11-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,4.2,15016,31606,6305,1,0,574,397,0,397
2023-11-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.2,7546,55000,7797,1,0,564,508,0,508
2023-11-04,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,4.4,10590,32526,6144,1,1,476,396,0,396
2023-11-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,7054,45031,7777,1,1,859,453,0,453
2023-11-06,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.1,8169,43806,7275,1,0,290,290,1,457
2023-11-07,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.1,7071,21768,3635,1,0,582,325,0,325
2023-11-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,8539,30468,5219,1,0,629,373,0,373
2023-11-09,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,1999.6,60,4.0,7765,16908,2575,1,0,478,317,0,317
2023-11-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.5,13008,28213,3399,1,0,261,261,1,374
2023-11-11,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,3.8,10400,20200,3257,1,1,188,188,1,318
2023-11-12,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,1499.7,70,3.9,12258,14649,2123,1,1,295,295,1,325
2023-11-13,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4199.7,70,4.2,14936,39609,6172,1,0,503,453,0,453
2023-11-14,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,4199.7,70,4.1,7883,23088,4721,1,0,554,353,0,353
2023-11-15,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.4,13684,32602,6857,1,0,334,334,1,393
2023-11-16,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,15452,8284,982,0,0,200,124,0,124
2023-11-17,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.5,9795,7736,603,0,0,144,120,0,120
2023-11-18,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,9693,6142,563,0,1,77,77,1,134
2023-11-19,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,3.8,12504,6275,975,0,1,70,70,1,118
2023-11-20,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1495.0,50,4.2,11836,12763,1319,0,0,271,178,0,178
2023-11-21,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.2,14097,12203,1739,0,0,246,136,0,136
2023-11-22,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,4.1,7945,9321,1271,0,0,139,139,1,184
2023-11-23,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,3.8,8362,8594,1380,0,0,89,89,1,119
2023-11-24,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.3,10759,7311,1405,0,0,70,70,1,101
2023-11-25,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.0,6679,16806,1809,0,1,136,136,1,200
2023-11-26,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.3,13282,9155,700,0,1,102,102,1,137
2023-11-27,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,10887,11306,1441,0,0,162,129,0,129
2023-11-28,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.2,11402,5880,544,0,0,158,114,0,114
2023-11-29,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.2,13909,15907,1903,0,0,266,167,0,167
2023-11-30,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.1,7237,9155,1473,0,0,96,96,1,140
2023-12-01,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.4,11791,8312,936,0,0,284,143,0,143
2023-12-02,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.4,13246,12498,1533,0,1,130,130,1,159
2023-12-03,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.0,12563,11312,1511,0,1,281,154,0,154
2023-12-04,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,4.0,12057,9332,1813,0,0,210,168,0,168
2023-12-05,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.1,11100,13985,1764,0,0,286,156,0,156
2023-12-06,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.0,15097,13043,1680,0,0,148,148,1,169
2023-12-07,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.4,10543,16532,1975,0,0,281,169,0,169
2023-12-08,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,14685,8981,717,0,0,186,135,0,135
2023-12-09,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.0,6260,11593,1536,0,1,83,83,1,127
2023-12-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,7153,11441,1827,0,1,125,125,1,170
2023-12-11,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,12125,5600,726,0,0,194,108,0,108
2023-12-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,3.9,10459,11100,1689,0,0,292,158,0,158
2023-12-13,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.3,7810,5201,661,0,0,94,94,1,135
2023-12-14,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.3,7502,14915,1588,0,0,316,165,0,165
2023-12-15,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,4.4,7717,8210,1064,0,0,162,123,0,123
2023-12-16,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,3.9,6721,7682,886,0,1,69,69,1,117
2023-12-17,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.1,14981,13841,1901,0,1,89,89,1,148
2023-12-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.5,9919,7025,674,0,0,233,138,0,138
2023-12-19,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.3,8622,10495,1255,0,0,176,133,0,133
2023-12-20,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.4,14894,6167,1115,0,0,210,108,0,108
2023-12-21,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,4.1,11305,7349,970,0,0,90,90,1,127
2023-12-22,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.3,6090,14192,1548,0,0,159,155,0,155
2023-12-23,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,649.5,50,4.2,11170,9692,1362,0,1,142,142,1,172
2023-12-24,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2093.0,30,4.3,13834,7183,860,0,1,218,117,0,117
2023-12-25,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.3,8857,13433,1645,0,0,266,155,0,155
2023-12-26,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,7834,4373,502,0,0,59,59,1,104
2023-12-27,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,8399.4,40,4.3,13968,7840,830,0,0,244,153,0,153
2023-12-28,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.5,13949,11335,1613,0,0,221,167,0,167
2023-12-29,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.2,15147,8007,1385,0,0,124,124,1,132
2023-12-30,B07HGH8D2R,HP Wireless Mouse,799.0,399.5,50,4.5,14525,11607,1347,0,1,93,93,1,172
2023-12-31,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.3,13068,12885,1950,0,1,159,159,1,173
2024-01-01,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.4,10104,13246,1778,0,0,248,158,0,158
2024-01-02,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,11199.2,20,4.2,15233,10749,1289,0,0,241,139,0,139
2024-01-03,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2499.5,50,3.9,9419,11180,1166,0,0,242,166,0,166
2024-01-04,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.1,15275,10401,903,0,0,165,152,0,152
2024-01-05,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,1794.0,40,4.0,6799,12476,1614,0,0,192,159,0,159
2024-01-06,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,9809,13727,1789,0,1,245,154,0,154
2024-01-07,B07HGH8D2R,HP Wireless Mouse,799.0,559.3,30,4.3,8984,11273,1446,0,1,98,98,1,147
2024-01-08,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,1039.2,20,4.0,13586,10116,826,0,0,173,137,0,137
2024-01-09,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.9,10435,6252,1052,0,0,157,111,0,111
2024-01-10,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.1,6392,7339,920,0,0,251,126,0,126
2024-01-11,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.3,9200,8747,789,0,0,248,137,0,137
2024-01-12,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,3.8,14573,6105,680,0,0,122,107,0,107
2024-01-13,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,3.9,9287,11157,1840,0,1,256,156,0,156
2024-01-14,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,6999.5,50,4.0,9374,15489,1866,0,1,307,204,0,204
2024-01-15,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.4,9948,7615,1003,0,0,202,108,0,108
2024-01-16,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,9413,6204,531,0,0,54,54,1,90
2024-01-17,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,6295,11843,1416,0,0,136,136,1,144
2024-01-18,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.5,13507,7231,603,0,0,210,121,0,121
2024-01-19,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,2999.4,40,4.4,9813,15987,1941,0,0,167,167,1,190
2024-01-20,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.3,8444,13451,1860,0,1,263,144,0,144
2024-01-21,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,9326,11392,1363,0,1,187,150,0,150
2024-01-22,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,779.4,40,3.9,10331,9421,1325,0,0,124,124,1,133
2024-01-23,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.2,14273,10266,1691,0,0,271,151,0,151
2024-01-24,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,8019,7899,1158,0,0,156,125,0,125
2024-01-25,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.0,9260,9446,1382,0,0,74,74,1,136
2024-01-26,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,454.65,65,4.5,10765,30551,6559,1,0,486,408,0,408
2024-01-27,B09V4D4N5T,Samsung Galaxy M13 Smartphone,13999.0,9799.3,30,4.0,12216,9710,1345,0,1,125,125,1,134
2024-01-28,B073496Y7S,boAt Rockerz Wireless Bluetooth Earbuds,2990.0,2392.0,20,4.1,6194,8594,1225,0,1,89,89,1,114
2024-01-29,B07HGH8D2R,HP Wireless Mouse,799.0,479.4,40,4.3,15920,6597,714,0,0,208,123,0,123
2024-01-30,B07HGH8D2R,HP Wireless Mouse,799.0,639.2,20,4.5,10638,6905,1068,0,0,56,56,1,102
2024-01-31,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3999.2,20,4.1,8173,11236,1605,0,0,243,135,0,135
2024-02-01,B07X9Y3Q4S,Mi Power Bank 10000mAh,1299.0,909.3,30,3.9,12429,14156,1868,0,0,105,105,1,169
2024-02-02,B08N5WRWNW,Noise ColorFit Smartwatch,4999.0,3499.3,30,3.9,7709,6665,729,0,0,200,106,0,106
