mrp,selling_price,discount_percent,customer_rating,total_reviews,page_views,ad_spend_inr,is_sale_season,is_weekend,inventory_level,year,month,day,day_of_week,week_of_year,day_of_year,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,discount_amount,price_discount_ratio,ad_spend_per_view,inventory_demand_ratio,inventory_gap,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,demand_rolling_7,demand_rolling_14,demand_rolling_30,demand_rolling_std_7,units_sold_lag_1,units_sold_lag_7,selling_price_lag_1,selling_price_change,inventory_lag_1,inventory_change,product_demand_rank
4999.0,3999.2,20,4.1,14203,9594,1679,0,0,157,2025,6,13,4,24,164,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,999.8000000000002,0.2,0.1750052115905774,1.319327731092437,38,165.0,189.0,193.0,123.0,160.71428571428572,154.21428571428572,144.06666666666666,23.725614046948245,165.0,189.0,2499.5,1499.6999999999998,187.0,-30.0,1.0
4999.0,3999.2,20,4.5,12176,7729,1412,0,1,129,2025,6,14,5,24,165,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.2967128192734907,-0.9549667548552552,999.8000000000002,0.2,0.1826885754948893,1.1727272727272726,19,119.0,196.0,152.0,134.0,150.71428571428572,148.92857142857142,143.93333333333334,24.55411904151213,119.0,196.0,3999.2,0.0,157.0,-28.0,1.0
4999.0,3999.2,20,3.9,10576,11408,1798,0,0,139,2025,6,20,4,25,171,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.1966728897935764,-0.980469160361632,999.8000000000002,0.2,0.1576086956521739,1.1031746031746033,13,110.0,153.0,123.0,112.0,138.42857142857142,145.92857142857142,143.13333333333333,19.007517309888275,110.0,153.0,3999.2,0.0,129.0,10.0,1.0
4999.0,3999.2,20,4.4,15635,9842,1526,0,0,243,2025,6,23,0,26,174,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.1457991969198751,-0.9893142039703664,999.8000000000002,0.2,0.155049786628734,1.8134328358208955,109,126.0,143.0,169.0,164.0,134.57142857142858,146.14285714285714,143.6,18.28348200660101,126.0,78.0,3999.2,0.0,139.0,104.0,1.0
4999.0,2999.4,40,3.8,13888,5010,512,0,0,156,2025,7,1,1,27,182,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0086069968886886,-0.9999629591162656,1999.6,0.3999999999999999,0.1021956087824351,1.3565217391304347,41,134.0,135.0,136.0,147.0,133.28571428571428,143.64285714285714,142.6,17.904508610163454,134.0,135.0,3999.2,-999.7999999999996,243.0,-87.0,1.0
4999.0,2499.5,50,3.9,11668,9396,1036,0,0,88,2025,7,4,4,27,185,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.0430222330045303,-0.99907411510223,2499.5,0.5,0.1102596849723286,0.5641025641025641,-68,115.0,144.0,156.0,121.0,130.42857142857142,142.14285714285714,141.53333333333333,19.138592275444484,115.0,144.0,2999.4,-499.9000000000001,156.0,-68.0,1.0
4999.0,3999.2,20,4.0,17122,14066,1581,0,1,231,2025,7,13,6,28,194,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.1966728897935762,-0.980469160361632,999.8000000000002,0.2,0.1123986918811318,1.5608108108108107,83,156.0,165.0,105.0,135.0,132.14285714285714,142.14285714285714,142.7,21.00340108513014,88.0,165.0,2499.5,1499.6999999999998,88.0,143.0,1.0
4999.0,2999.4,40,3.9,7886,7411,816,0,0,223,2025,7,15,1,29,196,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.2303056702306119,-0.973118337233262,1999.6,0.3999999999999999,0.1101065982998245,1.7698412698412698,97,148.0,119.0,189.0,123.0,129.71428571428572,145.21428571428572,143.13333333333333,17.211568645480405,148.0,119.0,3999.2,-999.7999999999996,231.0,-8.0,1.0
4999.0,2499.5,50,3.9,13742,9325,1404,0,0,170,2025,7,17,3,29,198,3,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912436,2499.5,0.5,0.1505630026809651,1.1111111111111112,17,126.0,110.0,196.0,189.0,130.71428571428572,140.71428571428572,143.23333333333332,16.68047047412285,126.0,110.0,2999.4,-499.9000000000001,223.0,-53.0,1.0
4999.0,3999.2,20,4.5,10854,7304,622,0,0,48,2025,7,23,2,30,204,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,999.8000000000002,0.2,0.0851588170865279,0.5052631578947369,-47,153.0,126.0,153.0,95.0,136.85714285714286,137.64285714285714,142.03333333333333,15.66767980513319,153.0,126.0,2499.5,1499.6999999999998,170.0,-122.0,1.0
4999.0,3999.2,20,4.0,8109,5134,505,0,1,62,2025,7,27,6,30,208,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.4250003399695539,-0.9051931898913976,999.8000000000002,0.2,0.0983638488507986,0.62,-38,95.0,134.0,143.0,145.0,132.42857142857142,133.5,142.03333333333333,22.247525277036317,48.0,134.0,3999.2,0.0,48.0,14.0,1.0
4999.0,3499.3,30,3.9,10901,15030,1852,0,0,361,2025,7,29,1,31,210,3,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,1499.6999999999998,0.3,0.1232202262142381,1.9513513513513516,176,100.0,115.0,135.0,139.0,127.57142857142856,130.42857142857142,140.53333333333333,25.343356413184576,62.0,115.0,3999.2,-499.8999999999997,62.0,299.0,1.0
4999.0,2999.4,40,4.5,9564,9840,1331,0,0,188,2025,7,30,2,31,211,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,-0.4711595076738639,-0.8820480249558535,1999.6,0.3999999999999999,0.1352642276422764,1.2533333333333334,38,185.0,156.0,144.0,142.0,137.57142857142858,134.0,142.06666666666666,32.38753434505889,185.0,88.0,3499.3,-499.9000000000001,361.0,-173.0,1.0
4999.0,3499.3,30,4.1,12372,7780,1303,0,1,232,2025,8,3,6,31,215,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,1499.6999999999998,0.3,0.1674807197943444,1.8267716535433072,105,150.0,148.0,165.0,125.0,136.71428571428572,134.42857142857142,142.33333333333334,31.8941702390591,150.0,148.0,2999.4,499.9000000000001,188.0,44.0,1.0
4999.0,2999.4,40,4.0,14041,15334,1920,0,0,147,2025,8,4,0,32,216,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,1999.6,0.3999999999999999,0.1252119473066388,0.8258426966292135,-31,127.0,126.0,119.0,136.0,133.71428571428572,131.71428571428572,142.4,31.642346550755107,127.0,126.0,3499.3,-499.9000000000001,232.0,-85.0,1.0
4999.0,3499.3,30,4.0,11752,16191,1985,0,0,267,2025,8,18,0,34,230,3,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.7295575540864876,-0.6839194216246105,1499.6999999999998,0.3,0.1225989747390525,1.4432432432432432,82,178.0,153.0,110.0,133.0,141.14285714285714,135.92857142857142,143.8,35.40917287666448,147.0,153.0,2999.4,499.9000000000001,147.0,120.0,1.0
4999.0,3999.2,20,3.8,10871,10107,1613,0,0,275,2025,8,21,3,34,233,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.7638886127905429,-0.64534811322955,999.8000000000002,0.2,0.1595923617294944,1.896551724137931,130,185.0,95.0,126.0,193.0,145.71428571428572,141.28571428571428,145.53333333333333,39.0713632801751,185.0,48.0,3499.3,499.8999999999997,267.0,8.0,1.0
4999.0,3499.3,30,4.3,10074,6827,790,0,1,88,2025,8,24,6,34,236,3,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,1499.6999999999998,0.3,0.1157170060055661,0.7272727272727273,-33,145.0,100.0,134.0,152.0,152.85714285714286,142.64285714285714,143.93333333333334,32.2253966690276,145.0,62.0,3999.2,-499.8999999999997,275.0,-187.0,1.0
4999.0,3999.2,20,4.2,8499,10869,1533,0,0,258,2025,9,12,4,37,255,3,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,-0.9483615800121716,-0.3171912885891059,999.8000000000002,0.2,0.1410433342533811,1.856115107913669,119,121.0,185.0,115.0,123.0,155.85714285714286,141.71428571428572,142.9,27.04581650599912,88.0,185.0,3499.3,499.8999999999997,88.0,170.0,1.0
4999.0,3999.2,20,4.3,11376,9393,1189,0,0,177,2025,9,16,1,38,259,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,-0.9679377830240642,-0.2511900638848195,999.8000000000002,0.2,0.1265836261045459,1.3111111111111111,42,139.0,150.0,156.0,169.0,149.28571428571428,143.42857142857142,143.43333333333334,24.226117351006685,139.0,150.0,3999.2,0.0,258.0,-81.0,1.0
4999.0,2999.4,40,4.4,14112,9697,994,0,0,181,2025,9,17,2,38,260,3,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210294e-16,-0.9721181966290612,-0.2344913895704105,1999.6,0.3999999999999999,0.1025059296689697,1.292857142857143,41,135.0,127.0,148.0,136.0,147.14285714285714,141.92857142857142,142.3,24.80879260415904,135.0,127.0,3999.2,-999.7999999999996,177.0,4.0,1.0
4999.0,2999.4,40,3.9,9856,27506,3671,1,0,270,2025,9,23,1,39,266,3,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,-0.9911140639934546,-0.1330147065341963,1999.6,0.3999999999999999,0.1334617901548753,0.7648725212464589,-83,140.0,178.0,126.0,156.0,149.0,141.35714285714286,142.43333333333334,23.501772982762787,140.0,147.0,2999.4,0.0,181.0,89.0,1.0
4999.0,1749.65,65,3.9,8559,27619,4503,1,0,382,2025,10,8,2,41,281,4,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.1244792638867886,3249.35,0.65,0.1630399362757522,0.9769820971867008,-9,353.0,185.0,153.0,105.0,174.0,157.57142857142858,149.0,81.3572369245661,270.0,185.0,2999.4,-1249.75,270.0,112.0,1.0
4999.0,3999.2,20,3.8,11103,8174,797,0,1,220,2025,10,19,6,42,292,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,999.8000000000002,0.2,0.0975042818693418,1.9469026548672568,107,391.0,145.0,95.0,189.0,203.42857142857144,174.57142857142858,158.53333333333333,115.91643130988386,382.0,145.0,1749.65,2249.55,382.0,-162.0,1.0
4999.0,3499.3,30,4.1,17516,6433,990,0,0,142,2025,10,20,0,43,293,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,1499.6999999999998,0.3,0.1538939841442561,1.1181102362204725,15,113.0,121.0,100.0,196.0,198.8571428571429,175.85714285714286,156.0,119.1895249472152,113.0,88.0,3999.2,-499.8999999999997,220.0,-78.0,1.0
4999.0,3999.2,20,4.2,8803,9837,1299,0,0,192,2025,10,21,1,43,294,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9398560579418952,0.341570769167856,999.8000000000002,0.2,0.1320524550167734,1.641025641025641,75,127.0,139.0,185.0,153.0,199.7142857142857,177.78571428571428,153.7,118.55619523488178,127.0,139.0,3499.3,499.8999999999997,142.0,50.0,1.0
4999.0,2999.4,40,3.8,16307,14873,1819,0,0,288,2025,10,22,2,43,295,4,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.3576982388331254,1999.6,0.3999999999999999,0.1223021582733813,1.7454545454545454,123,117.0,135.0,150.0,143.0,196.57142857142856,172.92857142857142,152.5,120.70605776410876,117.0,135.0,3999.2,-999.7999999999996,192.0,96.0,1.0
4999.0,3999.2,20,4.3,11117,8274,832,0,1,144,2025,10,26,6,43,299,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.4211008707960891,999.8000000000002,0.2,0.1005559584239787,1.3714285714285714,39,165.0,140.0,127.0,135.0,200.8571428571429,174.0,153.23333333333332,118.6710138315566,165.0,140.0,2999.4,999.7999999999996,288.0,-144.0,1.0
4999.0,1749.65,65,4.0,12719,27355,5092,1,0,221,2025,11,10,0,46,314,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268,3249.35,0.65,0.1861451288612685,0.5710594315245479,-166,105.0,353.0,178.0,144.0,195.8571428571429,172.42857142857142,152.23333333333332,122.34299948836264,105.0,270.0,3999.2,-2249.55,144.0,77.0,1.0
4999.0,2999.4,40,3.8,12567,9501,1610,0,0,171,2025,11,17,0,47,321,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.7266075247685652,1999.6,0.3999999999999999,0.1694558467529733,1.1476510067114094,22,387.0,391.0,185.0,165.0,200.7142857142857,187.3571428571429,160.33333333333334,130.05346885763848,221.0,382.0,1749.65,1249.75,221.0,-50.0,1.0
4999.0,3499.3,30,4.1,10930,7897,852,0,1,204,2025,12,14,6,50,348,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550388,1499.6999999999998,0.3,0.1078890717994175,1.533834586466165,71,149.0,113.0,145.0,119.0,166.14285714285714,184.78571428571428,159.8,99.65177464790168,149.0,113.0,2999.4,499.9000000000001,171.0,33.0,1.0
4999.0,3499.3,30,4.1,10127,7048,810,0,0,122,2025,12,19,4,51,353,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.2051044998686192,0.9787400799669153,1499.6999999999998,0.3,0.1149262202043132,1.0166666666666666,2,133.0,127.0,121.0,110.0,169.0,183.92857142857144,160.26666666666668,98.14954576223631,133.0,127.0,3499.3,0.0,204.0,-82.0,1.0
4999.0,2999.4,40,4.1,17033,11000,1483,0,0,130,2025,12,22,0,52,356,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976,1999.6,0.3999999999999999,0.1348181818181818,0.7784431137724551,-37,120.0,117.0,139.0,126.0,168.0,183.8571428571429,160.6,98.68299414455016,120.0,117.0,3499.3,-499.9000000000001,122.0,8.0,1.0
13999.0,6999.5,50,4.3,10734,4104,621,0,1,160,2023,1,1,6,52,1,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,6999.5,0.5,0.1513157894736842,1.4035087719298245,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13999.0,9799.3,30,3.8,13672,11272,1582,0,0,256,2023,1,3,1,1,3,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,4199.700000000001,0.3,0.1403477643718949,1.8962962962962964,121,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,6999.5,2799.7999999999997,160.0,96.0,1.0
13999.0,6999.5,50,4.4,7735,12929,1295,0,1,223,2023,1,15,6,2,15,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0.255353295116187,0.9668478136052776,6999.5,0.5,0.1001624255549539,1.1614583333333333,31,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,9799.3,-2799.7999999999997,256.0,-33.0,1.0
13999.0,11199.2,20,4.1,12334,9124,1451,0,0,146,2023,1,19,3,3,19,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,0.3212696616923644,0.9469877530760752,2799.7999999999997,0.1999999999999999,0.1590311266988163,1.206611570247934,25,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,6999.5,4199.700000000001,223.0,-77.0,1.0
13999.0,11199.2,20,4.1,14018,7977,793,0,1,200,2023,1,21,5,3,21,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0.3536761221763716,0.9353679493131484,2799.7999999999997,0.1999999999999999,0.0994108060674439,1.7543859649122806,86,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,11199.2,0.0,146.0,54.0,1.0
13999.0,11199.2,20,4.2,13404,12761,1671,0,0,109,2023,1,23,0,4,23,1,0.0,1.0,0.4999999999999999,0.8660254037844387,0.385663406243607,0.9226395488404876,2799.7999999999997,0.1999999999999999,0.1309458506386646,0.7622377622377622,-34,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,11199.2,0.0,200.0,-91.0,1.0
13999.0,8399.4,40,4.3,6726,17932,1943,0,0,191,2023,1,27,4,4,27,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.4482293417404106,0.893918596519257,5599.6,0.4,0.1083537809502565,1.0268817204301075,5,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,11199.2,-2799.800000000001,109.0,82.0,1.0
13999.0,8399.4,40,4.0,14576,11123,1315,0,1,208,2023,1,29,6,4,29,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0.4787338401157884,0.8779600847008882,5599.6,0.4,0.1182235008540861,1.2760736196319018,45,186.0,114.0,0.0,0.0,143.57142857142858,0.0,0.0,32.85755693320864,186.0,114.0,8399.4,0.0,191.0,17.0,1.0
13999.0,11199.2,20,4.3,13301,15086,1695,0,0,126,2023,2,1,2,5,32,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,2799.7999999999997,0.1999999999999999,0.1123558265941933,0.7730061349693251,-37,163.0,135.0,0.0,0.0,150.57142857142858,0.0,0.0,30.653206155621756,163.0,135.0,8399.4,2799.800000000001,208.0,-82.0,1.0
13999.0,11199.2,20,4.0,7605,10314,1112,0,0,183,2023,2,8,2,6,39,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,2799.7999999999997,0.1999999999999999,0.1078146209036261,1.3357664233576645,46,163.0,192.0,0.0,0.0,154.57142857142858,0.0,0.0,30.10457962313564,126.0,192.0,11199.2,0.0,126.0,57.0,1.0
13999.0,11199.2,20,4.5,9054,10627,1566,0,0,71,2023,2,17,4,7,48,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,2799.7999999999997,0.1999999999999999,0.1473604968476522,0.5916666666666667,-49,137.0,121.0,0.0,0.0,146.71428571428572,0.0,0.0,25.53895250863071,137.0,121.0,11199.2,0.0,183.0,-112.0,1.0
13999.0,9799.3,30,4.0,5559,16131,1899,0,1,332,2023,2,19,6,7,50,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,4199.700000000001,0.3,0.1177236377161986,1.9761904761904765,164,120.0,114.0,0.0,0.0,146.57142857142858,0.0,0.0,25.70899416454056,71.0,114.0,11199.2,-1399.9000000000017,71.0,261.0,1.0
13999.0,11199.2,20,4.3,7936,10472,1622,0,0,218,2023,2,20,0,8,51,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,2799.7999999999997,0.1999999999999999,0.1548892284186402,1.6029411764705883,82,168.0,143.0,0.0,0.0,154.28571428571428,0.0,0.0,22.1638916988442,168.0,109.0,9799.3,1399.9000000000017,332.0,-114.0,1.0
13999.0,8399.4,40,4.0,5854,9363,1542,0,0,296,2023,2,22,2,8,53,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,5599.6,0.4,0.1646908042294136,1.9865771812080537,147,136.0,186.0,0.0,0.0,153.28571428571428,0.0,0.0,22.90352437009265,136.0,186.0,11199.2,-2799.800000000001,218.0,78.0,1.0
13999.0,9799.3,30,4.2,10139,11864,1592,0,0,254,2023,2,23,3,8,54,1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165,4199.700000000001,0.3,0.1341874578556979,1.6933333333333334,104,149.0,163.0,114.0,0.0,148.0,145.78571428571428,0.0,17.79513042005217,149.0,163.0,8399.4,1399.8999999999996,296.0,-42.0,1.0
13999.0,8399.4,40,4.4,8252,6283,886,0,0,216,2023,3,2,3,9,61,1,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.8674563547295969,0.4975132889071806,5599.6,0.4,0.1410154384848002,1.6875,88,150.0,163.0,135.0,0.0,146.14285714285714,148.35714285714286,0.0,16.60751407675222,150.0,126.0,9799.3,-1399.8999999999996,254.0,-38.0,1.0
13999.0,11199.2,20,4.0,14529,15833,1871,0,0,303,2023,3,6,0,10,65,1,0.0,1.0,1.0,6.123233995736766e-17,0.8996308696522433,0.436651231956064,2799.7999999999997,0.1999999999999999,0.1181709088612391,1.7928994082840235,134,128.0,137.0,192.0,0.0,141.14285714285714,147.85714285714286,0.0,15.941858647687727,128.0,137.0,8399.4,2799.800000000001,216.0,87.0,1.0
13999.0,11199.2,20,4.1,12128,9289,1538,0,0,76,2023,3,24,4,12,83,1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,2799.7999999999997,0.1999999999999999,0.1655721821509312,0.628099173553719,-45,169.0,120.0,121.0,0.0,145.71428571428572,146.21428571428572,0.0,18.874270720695268,169.0,71.0,11199.2,0.0,303.0,-227.0,1.0
13999.0,11199.2,20,4.5,7812,10537,1446,0,0,149,2023,3,29,2,13,88,1,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0.9984354211555644,0.0559169901006034,2799.7999999999997,0.1999999999999999,0.137230710828509,1.0492957746478873,7,121.0,168.0,114.0,0.0,145.85714285714286,146.21428571428572,0.0,18.64965210961114,76.0,168.0,11199.2,0.0,76.0,73.0,1.0
13999.0,9799.3,30,4.4,13895,12825,1733,0,0,180,2023,4,17,0,16,107,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,4199.700000000001,0.3,0.1351267056530214,1.2244897959183674,33,142.0,136.0,143.0,0.0,142.14285714285714,148.21428571428572,0.0,15.88949937777114,142.0,136.0,11199.2,-1399.9000000000017,149.0,31.0,1.0
13999.0,11199.2,20,4.4,12479,7104,864,0,1,94,2023,5,7,6,18,127,2,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,2799.7999999999997,0.1999999999999999,0.1216216216216216,0.8545454545454545,-16,147.0,149.0,186.0,0.0,143.71428571428572,148.5,0.0,15.72380663955438,147.0,149.0,9799.3,1399.9000000000017,180.0,-86.0,1.0
13999.0,9799.3,30,4.4,14865,7443,876,0,0,162,2023,5,18,3,20,138,2,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,4199.700000000001,0.3,0.1176944780330511,1.3388429752066116,41,110.0,150.0,163.0,0.0,138.14285714285714,143.07142857142858,0.0,19.894962272131167,94.0,150.0,11199.2,-1399.9000000000017,94.0,68.0,1.0
13999.0,8399.4,40,4.0,7464,14625,1952,0,0,242,2023,5,19,4,20,139,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,5599.6,0.4,0.1334700854700854,1.3370165745856353,61,121.0,128.0,163.0,0.0,134.0,140.07142857142858,0.0,20.033305601755583,121.0,128.0,9799.3,-1399.8999999999996,162.0,80.0,1.0
13999.0,11199.2,20,4.0,9410,10776,1699,0,1,134,2023,5,27,5,21,147,2,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,2799.7999999999997,0.1999999999999999,0.1576651818856718,0.978102189781022,-3,181.0,169.0,137.0,0.0,141.57142857142858,141.35714285714286,0.0,26.39354177860649,181.0,169.0,8399.4,2799.800000000001,242.0,-108.0,1.0
13999.0,8399.4,40,4.4,7148,12750,1280,0,0,213,2023,5,29,0,22,149,2,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.545240438540651,-0.8382797052177744,5599.6,0.4,0.1003921568627451,1.3067484662576687,50,137.0,121.0,120.0,0.0,137.0,141.35714285714286,0.0,23.459184413217177,134.0,76.0,11199.2,-2799.800000000001,134.0,79.0,1.0
13999.0,11199.2,20,4.3,12950,9104,1230,0,1,208,2023,6,3,5,22,154,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,2799.7999999999997,0.1999999999999999,0.1351054481546573,1.7627118644067796,90,163.0,142.0,168.0,0.0,143.0,144.42857142857142,0.0,24.04856198057032,163.0,142.0,8399.4,2799.800000000001,213.0,-5.0,1.0
13999.0,8399.4,40,4.3,8626,11566,1545,0,0,161,2023,6,7,2,23,158,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707272,5599.6,0.4,0.1335811862355179,0.9877300613496932,-2,118.0,147.0,136.0,0.0,139.57142857142858,140.85714285714286,0.0,25.857669029111,118.0,147.0,11199.2,-2799.800000000001,208.0,-47.0,1.0
13999.0,11199.2,20,4.3,11920,12937,1368,0,0,72,2023,6,8,3,23,159,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.3935902766564667,-0.9192859697186104,2799.7999999999997,0.1999999999999999,0.1057432171291644,0.5,-72,163.0,110.0,149.0,0.0,141.85714285714286,142.78571428571428,0.0,27.29119865102159,161.0,94.0,8399.4,2799.800000000001,161.0,-89.0,1.0
13999.0,9799.3,30,4.1,9090,9893,1583,0,1,273,2023,6,10,5,23,161,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.3617137307297676,-0.9322892131745132,4199.700000000001,0.3,0.1600121297887395,1.8079470198675496,122,144.0,121.0,150.0,0.0,146.71428571428572,142.42857142857142,0.0,23.42871660814483,72.0,121.0,11199.2,-1399.9000000000017,72.0,201.0,1.0
13999.0,11199.2,20,4.2,11586,8464,1134,0,1,105,2023,6,18,6,24,169,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.2303056702306122,-0.973118337233262,2799.7999999999997,0.1999999999999999,0.1339792060491493,0.8076923076923077,-25,151.0,181.0,128.0,0.0,151.0,142.5,0.0,20.502032419575706,151.0,181.0,9799.3,1399.9000000000017,273.0,-168.0,1.0
13999.0,8399.4,40,4.4,7872,9815,1194,0,0,232,2023,6,22,3,25,173,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.1628070129385171,-0.986657932891657,5599.6,0.4,0.121650534895568,1.3892215568862276,65,130.0,137.0,169.0,114.0,143.71428571428572,142.64285714285714,143.86666666666667,16.790019711267792,105.0,134.0,11199.2,-2799.800000000001,105.0,127.0,1.0
13999.0,11199.2,20,4.4,10228,7670,919,0,1,117,2023,6,25,6,25,176,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.1116590071216951,-0.993746580436178,2799.7999999999997,0.1999999999999999,0.1198174706649282,1.1142857142857143,12,167.0,163.0,121.0,135.0,148.0,142.5,145.63333333333333,18.529256146249715,167.0,163.0,8399.4,2799.800000000001,232.0,-115.0,1.0
